is_day,cloud_cover,precipitation,mood
1,47.50324565,0.201371643,Happy
0,4.266191047,0.158933738,Happy
1,48.27280922,0.047787281,Happy
1,18.76872201,0.164387801,Happy
0,29.12461039,0.059176607,Happy
0,6.481999764,0.19989369,Happy
1,45.37232213,0.163538825,Happy
0,39.86574283,0.133357636,Happy
1,47.89989762,0.224502933,Happy
1,32.42728736,0.13287333,Happy
0,10.43332187,0.200722757,Happy
0,41.16092574,0.014082089,Happy
1,47.50683771,0.189070169,Happy
1,25.53812,0.20505603,Happy
1,49.57011611,0.204175181,Happy
0,4.228370761,0.212624133,Happy
0,24.99771553,0.180513721,Happy
1,32.65751354,0.059567478,Happy
1,29.08289892,0.071968698,Happy
0,41.34084614,0.089855989,Happy
0,47.1085405,0.036618102,Happy
1,4.140524674,0.164042957,Happy
1,38.66286802,0.029653505,Happy
1,43.9498692,0.179310426,Happy
0,35.3067682,0.003559133,Happy
0,2.804722759,0.169498133,Happy
1,14.54862174,0.187336904,Happy
1,29.82286584,0.085925319,Happy
0,47.31570175,0.100895761,Happy
1,31.44606209,0.216772391,Happy
0,25.6736737,0.000115368,Happy
0,32.47225861,0.034293881,Happy
1,40.4611638,0.136876069,Happy
1,30.34450417,0.116983728,Happy
0,43.80177464,0.048898747,Happy
0,31.74140565,0.120337343,Happy
1,18.72371306,0.194836182,Happy
1,36.32378955,0.148323644,Happy
0,45.47738179,0.064554349,Happy
0,16.75770385,0.182113613,Happy
1,39.55706458,0.110881816,Happy
1,37.37808264,0.049199377,Happy
1,37.96047259,0.086763332,Happy
0,26.78993417,0.053537206,Happy
0,13.51159828,0.150794846,Happy
0,5.069704489,0.154456073,Happy
0,46.9948723,0.086671365,Happy
1,32.81383973,0.135516848,Happy
1,5.201215623,0.207404896,Happy
0,37.87180911,0.144291853,Happy
0,8.833207575,0.221013151,Happy
1,41.39431442,0.025795597,Happy
0,25.73949329,0.067724505,Happy
1,49.51036358,0.028127532,Happy
0,6.881441189,0.178887612,Happy
0,25.8012743,0.147101768,Happy
1,18.98380699,0.229345393,Happy
0,39.81248783,0.119204202,Happy
1,4.38934377,0.200390081,Happy
1,47.7957875,0.158444856,Happy
0,48.12929705,0.103133486,Happy
1,11.67493589,0.226685466,Happy
1,29.72573343,0.019145672,Happy
0,48.26129643,0.070938262,Happy
1,37.56407239,0.19703419,Happy
0,11.94010539,0.194280233,Happy
1,21.00569987,0.22392093,Happy
1,49.32983058,0.122003744,Happy
0,29.82306019,0.056937821,Happy
0,25.20658844,0.019237397,Happy
0,35.6274997,0.146259737,Happy
0,31.74514677,0.134410449,Happy
1,9.384775953,0.20843146,Happy
0,34.33523981,0.136922304,Happy
0,7.234220239,0.180667677,Happy
0,23.10845677,0.177985474,Happy
0,23.31483371,0.218362616,Happy
0,3.144561671,0.208892746,Happy
0,43.61253407,0.073911194,Happy
0,24.06975965,0.185832201,Happy
0,48.12983477,0.109468665,Happy
0,23.99623554,0.201404007,Happy
0,45.15961091,0.093578786,Happy
0,19.11635001,0.16205025,Happy
0,36.93429839,0.013360728,Happy
0,20.11457979,0.151435327,Happy
0,25.33110778,0.031968508,Happy
0,40.69865549,0.135450677,Happy
1,26.0815066,0.024002474,Happy
1,22.6816929,0.191441744,Happy
0,2.538642692,0.211586743,Happy
1,38.94489012,0.076105104,Happy
0,31.6521673,0.086610725,Happy
0,32.13790952,0.138890406,Happy
0,32.81216226,0.142281938,Happy
1,45.86930426,0.12612071,Happy
0,44.32391345,0.121980906,Happy
0,16.56799771,0.151972721,Happy
1,17.93051762,0.166081088,Happy
0,5.277473585,0.16560453,Happy
1,46.04985854,0.168182043,Happy
1,19.40541323,0.180008996,Happy
0,27.9260773,0.022070395,Happy
1,26.44898184,0.04331259,Happy
0,6.089260218,0.224641772,Happy
0,45.60289301,0.107764832,Happy
1,39.06359508,0.141706775,Happy
0,5.073175904,0.229131013,Happy
1,31.26335297,0.22862301,Happy
0,39.80756231,0.036613322,Happy
1,40.62863996,0.126308753,Happy
1,36.26903425,0.158632655,Happy
1,41.71832306,0.079418128,Happy
0,47.69230863,0.04527783,Happy
0,8.975052408,0.197627348,Happy
1,40.01632462,0.152704677,Happy
1,34.07443254,0.02524083,Happy
0,19.29009268,0.150826222,Happy
1,2.829013152,0.167430753,Happy
0,11.90147301,0.173953615,Happy
0,40.03980825,0.148608156,Happy
1,26.93057468,0.217817923,Happy
1,34.29858101,0.01600882,Happy
1,4.040327908,0.188532596,Happy
1,4.7006814,0.161287663,Happy
0,37.85120015,0.101374597,Happy
0,30.10428916,0.060026109,Happy
0,31.8714811,0.110508896,Happy
1,10.32539998,0.197677937,Happy
0,24.90369917,0.203686883,Happy
0,4.15649782,0.212251354,Happy
0,30.0588603,0.094143544,Happy
0,5.334741281,0.213335307,Happy
0,12.29708115,0.194858201,Happy
0,18.68008412,0.19472448,Happy
1,37.32041151,0.035426957,Happy
1,13.94623319,0.22314913,Happy
1,1.663545757,0.201682648,Happy
0,13.86666013,0.167563345,Happy
0,42.84322613,0.012903519,Happy
1,45.0765782,0.141193444,Happy
0,23.25219275,0.182955217,Happy
0,34.97596876,0.040753046,Happy
1,9.507494339,0.169880577,Happy
0,37.48867462,0.051338601,Happy
0,46.54835928,0.093262468,Happy
1,15.9354092,0.156289523,Happy
1,11.04525273,0.198895478,Happy
0,15.92806199,0.159265635,Happy
0,18.2344304,0.185472115,Happy
0,40.88028762,0.019890716,Happy
1,6.919508454,0.171261478,Happy
0,3.69350502,0.196364008,Happy
1,47.31694544,0.138323863,Happy
1,35.03011581,0.211036476,Happy
1,34.89429197,0.146601287,Happy
0,4.862492448,0.15213085,Happy
1,46.32526965,0.125274243,Happy
1,39.76319433,0.056887409,Happy
1,42.2726905,0.100470352,Happy
1,6.322701467,0.165064556,Happy
0,38.12204284,0.087605115,Happy
1,37.17676075,0.207884328,Happy
0,7.202859615,0.205559815,Happy
0,45.60298562,0.094434248,Happy
0,41.56654732,0.059532557,Happy
0,27.47018315,0.078286399,Happy
0,7.85774731,0.178165701,Happy
0,44.90272472,0.024523849,Happy
0,44.30142887,0.035435912,Happy
0,24.4421773,0.200609784,Happy
1,31.80568475,0.205956565,Happy
0,48.28796782,0.047696354,Happy
0,44.3163029,0.074747985,Happy
1,3.302620976,0.202700544,Happy
0,35.12768018,0.006912587,Happy
1,47.20518381,0.116912337,Happy
1,46.8494124,0.073054617,Happy
1,13.44436431,0.152628066,Happy
0,29.00037499,0.135043606,Happy
1,47.73836995,0.01712587,Happy
0,17.247636,0.211519247,Happy
1,47.1909827,0.107370532,Happy
0,0.378686951,0.178179571,Happy
1,42.15923066,0.001144467,Happy
0,14.53878784,0.216880146,Happy
1,36.14012575,0.212126471,Happy
0,10.13328742,0.221324549,Happy
1,30.26156403,0.046178459,Happy
0,30.69718974,0.061160156,Happy
1,31.35159884,0.005649715,Happy
0,41.20049293,0.038188473,Happy
1,15.1992059,0.164607749,Happy
1,34.22040516,0.04325711,Happy
1,41.70758682,0.133731673,Happy
1,36.06180549,0.13821485,Happy
0,8.159802663,0.21436151,Happy
1,37.34345859,0.046332021,Happy
0,39.78102656,0.101532511,Happy
0,33.8674223,0.143785048,Happy
0,47.67763569,0.031688654,Happy
0,38.66125046,0.100716649,Happy
1,31.44470119,0.015792881,Happy
0,27.85566313,0.102120619,Happy
1,28.2317371,0.054226932,Happy
1,43.36185574,0.133801528,Happy
0,25.60517527,0.002392787,Happy
1,34.15390389,0.140890641,Happy
1,8.349739919,0.204058431,Happy
1,46.96454137,0.102610686,Happy
0,44.82611028,0.082911155,Happy
1,4.242808676,0.197884875,Happy
1,26.4403839,0.225206381,Happy
1,34.47913982,0.170366396,Happy
0,19.91805971,0.176956196,Happy
0,38.53520247,0.09626143,Happy
1,46.92297115,0.049343531,Happy
0,14.48514953,0.19691766,Happy
1,35.0388174,0.015310607,Happy
1,29.45988127,0.061546207,Happy
0,35.53992579,0.017327984,Happy
1,37.60625625,0.180110034,Happy
1,46.93855714,0.125195178,Happy
1,44.48768749,0.122870599,Happy
0,46.74444954,0.102190615,Happy
0,29.17387467,0.100445449,Happy
1,16.88369074,0.189063905,Happy
0,44.73032656,0.045777553,Happy
1,3.86600525,0.155074121,Happy
0,35.01792686,0.124343531,Happy
0,25.1632671,0.090597784,Happy
0,16.8223939,0.202647051,Happy
0,25.45128953,0.086825353,Happy
1,27.44225936,0.168218169,Happy
1,42.12902029,0.063990576,Happy
0,41.03174846,0.127766311,Happy
1,35.87127529,0.156029587,Happy
1,29.15698337,0.035915868,Happy
1,26.84989657,0.095670815,Happy
1,27.59133409,0.044473128,Happy
1,47.55175436,0.193968857,Happy
0,49.12825556,0.307763798,Calm
0,39.3050096,0.248572637,Calm
0,11.30245932,0.28660343,Calm
0,35.03722405,0.200715633,Calm
1,61.16271443,0.033051605,Calm
0,69.99694288,0.045139348,Calm
1,71.99330896,0.184106933,Calm
1,14.67904494,0.342610103,Calm
1,30.9918911,0.342683277,Calm
0,28.78686296,0.395686811,Calm
1,45.64863428,0.40339966,Calm
0,14.14330675,0.251790505,Calm
1,8.23367292,0.341861008,Calm
0,34.19693368,0.423047858,Calm
0,25.97727451,0.232699408,Calm
0,1.142246817,0.459773194,Calm
0,17.20166422,0.559305953,Calm
1,46.26098888,0.292262324,Calm
1,15.86570908,0.303974446,Calm
1,32.79403846,0.558672628,Calm
0,53.47273294,0.022330265,Calm
1,98.04480505,0.148511837,Calm
0,56.70367099,0.047758015,Calm
0,11.54555313,0.432610723,Calm
1,42.28080612,0.34508985,Calm
1,6.057869097,0.328727934,Calm
0,5.639949208,0.284266832,Calm
0,49.47190452,0.457707355,Calm
0,8.805773243,0.451635097,Calm
0,23.08562376,0.456530329,Calm
1,21.09252525,0.305395279,Calm
0,31.34391875,0.152049538,Calm
1,30.02019242,0.576213729,Calm
0,1.643362368,0.271105394,Calm
0,40.15974695,0.21833427,Calm
1,11.22771406,0.566320532,Calm
1,70.70221187,0.194461436,Calm
0,16.14217206,0.550154101,Calm
0,70.37499931,0.073753064,Calm
1,73.41897587,0.173462866,Calm
1,48.41980481,0.525899824,Calm
0,44.39105483,0.233379596,Calm
1,9.14982078,0.370278283,Calm
0,43.24100382,0.451767916,Calm
0,0.223213851,0.520017915,Calm
1,92.40010046,0.084775845,Calm
0,28.41267576,0.190728763,Calm
1,12.73680376,0.411588238,Calm
1,60.17173664,0.175035141,Calm
1,21.46246546,0.536745218,Calm
1,70.74925452,0.029509421,Calm
0,17.22832054,0.319186981,Calm
1,10.45077546,0.465790283,Calm
1,19.58765817,0.414337831,Calm
1,37.0164792,0.479691285,Calm
1,21.03877348,0.466770201,Calm
0,69.40698036,0.053975842,Calm
0,26.91805971,0.599729489,Calm
0,20.59287287,0.59001872,Calm
1,5.243421725,0.537146245,Calm
1,2.655741152,0.346324671,Calm
1,30.25339071,0.526954273,Calm
1,46.93749024,0.352237569,Calm
1,38.03846968,0.290781118,Calm
1,0.467495214,0.56603267,Calm
0,6.788582261,0.472142637,Calm
1,41.77254949,0.407112465,Calm
1,1.274454362,0.244053429,Calm
0,67.74035969,0.026900409,Calm
0,14.77640024,0.460202374,Calm
0,62.09252036,0.139068667,Calm
1,19.50057621,0.412351482,Calm
1,6.108365137,0.522871583,Calm
1,35.049804,0.392531819,Calm
0,26.94545229,0.469663685,Calm
1,33.29494161,0.429693283,Calm
1,44.61663536,0.532359664,Calm
1,66.58522705,0.029153991,Calm
0,15.07230595,0.466554253,Calm
1,3.67126295,0.491805531,Calm
0,65.59162074,0.106006527,Calm
1,58.08679953,0.215926076,Calm
0,5.825390165,0.54117337,Calm
0,26.90898967,0.346836341,Calm
0,37.37448285,0.41000554,Calm
0,8.810086298,0.256541408,Calm
1,32.15140529,0.479532892,Calm
1,0.318285196,0.290908716,Calm
0,22.72207562,0.359412003,Calm
0,48.43763415,0.487791236,Calm
1,35.83620484,0.538627816,Calm
0,3.014202326,0.252658453,Calm
0,5.377249083,0.494042493,Calm
1,68.53203413,0.100751297,Calm
0,24.0979355,0.457603277,Calm
1,2.452930594,0.304256978,Calm
0,23.11499921,0.333252937,Calm
1,44.53955231,0.59010949,Calm
1,32.75072453,0.368257659,Calm
0,38.38233943,0.227505484,Calm
1,81.88960153,0.054933697,Calm
0,36.81655665,0.259505474,Calm
0,47.85834427,0.280768036,Calm
1,3.003757906,0.560665791,Calm
1,46.06906612,0.501832614,Calm
0,48.28677994,0.466446882,Calm
1,99.70315608,0.038259835,Calm
0,12.69725715,0.527654997,Calm
0,69.48042244,0.039761018,Calm
0,28.63997277,0.385140903,Calm
0,30.25437339,0.374541625,Calm
0,64.23524606,0.143867672,Calm
0,39.9840662,0.43510519,Calm
1,97.47627235,0.007815833,Calm
0,36.17281241,0.384599499,Calm
1,31.08964169,0.321083544,Calm
0,3.179827364,0.38604267,Calm
1,2.077491104,0.429563274,Calm
1,11.77727903,0.28368521,Calm
0,1.146343042,0.516005976,Calm
0,1.217725378,0.569232122,Calm
1,1.61677503,0.43989798,Calm
0,50.18710479,0.045170524,Calm
1,67.10354031,0.051584761,Calm
1,63.40183575,0.048346906,Calm
1,22.70438903,0.375615291,Calm
1,5.29116759,0.444701474,Calm
0,40.44632812,0.434455567,Calm
1,26.70636922,0.379008006,Calm
1,99.76428211,0.010561689,Calm
0,72.87773776,0.092780049,Calm
0,15.61396066,0.57953708,Calm
1,5.017620612,0.388303495,Calm
1,15.03928611,0.23771705,Calm
1,49.34358714,0.421884377,Calm
0,2.972924835,0.573972421,Calm
0,31.25672575,0.167895626,Calm
1,47.37376156,0.334179283,Calm
0,9.612153731,0.482540684,Calm
1,48.87231013,0.520944614,Calm
0,47.66181562,0.359977217,Calm
1,2.774509027,0.295035907,Calm
1,64.56437034,0.127615451,Calm
0,45.52112157,0.392933772,Calm
0,40.74508535,0.31125783,Calm
1,95.23137829,0.096430432,Calm
1,6.791745433,0.378388136,Calm
1,35.43182323,0.592444662,Calm
0,26.08225109,0.531702753,Calm
0,16.73147113,0.446336032,Calm
1,36.69716941,0.39135669,Calm
0,33.31935472,0.31693457,Calm
1,57.33317067,0.018593654,Calm
1,48.4898966,0.42409759,Calm
0,51.19495587,0.125486506,Calm
0,50.07519696,0.02769002,Calm
0,35.23394275,0.188748353,Calm
1,35.71921781,0.344108126,Calm
0,23.74350518,0.265796216,Calm
0,39.1007856,0.566156647,Calm
1,15.63923786,0.308278249,Calm
0,49.16450472,0.346454809,Calm
0,1.21313123,0.435489766,Calm
1,9.346139898,0.508604282,Calm
1,59.25434395,0.16840386,Calm
1,54.81008087,0.101588523,Calm
0,20.12441366,0.262253879,Calm
1,17.25668512,0.353033062,Calm
0,12.72263589,0.399868995,Calm
1,2.585980301,0.321186113,Calm
1,40.364155,0.252049553,Calm
0,48.36163125,0.248463617,Calm
0,4.361375093,0.502837915,Calm
0,25.62848739,0.232257075,Calm
1,28.89425999,0.499140891,Calm
0,15.39434576,0.527930538,Calm
0,19.56170423,0.29165378,Calm
1,21.75201117,0.381747802,Calm
0,0.190928785,0.487311116,Calm
1,42.72956261,0.389814489,Calm
0,48.60414775,0.31848698,Calm
0,10.22633757,0.356293968,Calm
1,18.00606501,0.3725958,Calm
1,53.71863812,0.193703016,Calm
1,68.26233672,0.149750354,Calm
0,2.340536311,0.478932181,Calm
1,10.97859189,0.260452346,Calm
0,35.52386592,0.290261282,Calm
1,39.71033029,0.488022542,Calm
1,71.88890899,0.103032351,Calm
1,49.49948694,0.504420475,Calm
0,32.62580522,0.427346883,Calm
1,61.77860303,0.170080161,Calm
0,37.13861866,0.433147873,Calm
1,23.98062848,0.236730709,Calm
1,14.32627512,0.517532716,Calm
0,29.37318706,0.478260491,Calm
1,12.61062749,0.396737828,Calm
1,39.45458927,0.428938262,Calm
0,50.1685375,0.030363478,Calm
0,16.78015742,0.299632282,Calm
0,5.496172706,0.434805101,Calm
0,47.89814369,0.351158002,Calm
0,5.139996765,0.39266734,Calm
1,76.52401747,0.003778402,Calm
1,21.40978577,0.520935103,Calm
1,11.79733361,0.32526622,Calm
0,24.66601875,0.595240584,Calm
0,21.5576478,0.477900187,Calm
1,91.92832699,0.135495752,Calm
0,69.50666433,0.016906168,Calm
1,60.46011028,0.009902429,Calm
0,65.77849256,0.044550861,Calm
1,32.51395272,0.577597439,Calm
0,5.80021104,0.4846599,Calm
0,27.65231786,0.237364406,Calm
0,63.14431106,0.050509672,Calm
1,72.92951725,0.093481936,Calm
1,87.80961208,0.005608759,Calm
0,14.26187678,0.584162212,Calm
1,1.513642204,0.336417721,Calm
0,10.33082472,0.504839548,Calm
0,48.14633509,0.462490232,Calm
0,49.60090357,0.561279874,Calm
1,74.19498872,0.131484105,Calm
1,23.125927,0.445678748,Calm
0,34.28992206,0.243754881,Calm
0,60.19617543,0.02579426,Calm
1,81.62840463,0.123728027,Calm
1,36.34178927,0.335814515,Calm
1,74.44047998,0.061346632,Calm
0,73.45463297,0.054498929,Calm
0,61.57114465,0.102330193,Calm
0,21.82413416,0.441351627,Calm
0,36.21704108,0.192179279,Calm
1,44.88799873,0.464144084,Calm
1,4.948994131,0.377967871,Calm
0,22.33229545,0.363244386,Calm
1,84.80492945,0.118711625,Calm
1,13.89121036,0.510675324,Calm
1,83.85560013,0.014771811,Calm
1,41.63009871,0.319409361,Calm
0,24.50609461,0.420791734,Calm
1,80.76079562,0.00039465,Calm
1,1.622940121,0.328476532,Calm
0,33.55773606,0.443301487,Calm
0,24.40917236,0.251928415,Calm
0,9.139263604,0.527300066,Calm
0,15.32076896,0.370934802,Calm
1,49.28076966,0.495728274,Calm
0,1.381692439,0.534107034,Calm
1,37.30107921,0.424655381,Calm
0,27.81302914,0.418895845,Calm
0,17.88829958,0.582581428,Calm
1,2.539347408,0.465377124,Calm
0,44.06138604,0.297467527,Calm
0,47.0061678,0.456229866,Calm
0,68.38959389,0.061269675,Calm
0,56.66116929,0.122255156,Calm
1,16.189466,0.598519938,Calm
0,40.42830741,0.40893714,Calm
1,66.28109289,0.225591513,Calm
1,5.410821834,0.361110349,Calm
0,50.40662027,0.004304315,Calm
1,33.37772743,0.487034135,Calm
1,42.5011739,0.278224659,Calm
0,3.119445289,0.500404719,Calm
0,47.24309684,0.3496663,Calm
0,30.3205369,0.24291352,Calm
0,19.59424383,0.592981066,Calm
0,1.33781297,0.563979855,Calm
0,25.83175617,0.499430741,Calm
1,29.39911413,0.246374201,Calm
1,37.75760651,0.270179959,Calm
1,90.4435364,0.040181696,Calm
0,4.111702237,0.35748003,Calm
1,74.4889414,0.027444901,Calm
1,76.9527564,0.048160583,Calm
1,96.58595586,0.128357981,Calm
1,70.29076724,0.105172438,Calm
1,45.94511714,0.531572264,Calm
0,46.84139734,0.227264325,Calm
0,48.3555555,0.211432506,Calm
1,95.73826654,0.146827866,Calm
1,79.0245904,0.092600994,Calm
0,23.09718416,0.38333235,Calm
1,49.88634077,0.397317146,Calm
0,51.35053632,0.057592214,Calm
1,52.78122766,0.135341928,Calm
0,19.69597131,0.391376215,Calm
0,3.779937372,0.493101299,Calm
0,49.36274299,0.307908791,Calm
0,20.3554017,0.522068523,Calm
1,7.974234643,0.349268677,Calm
1,41.20166861,0.403866471,Calm
0,2.219512294,0.454374814,Calm
0,15.93062977,0.332602729,Calm
0,7.074679746,0.595610005,Calm
1,96.22707033,0.00262923,Calm
1,26.5189252,0.426759164,Calm
0,35.63707355,0.173408246,Calm
0,36.91889496,0.312317502,Calm
1,85.59829769,0.141381562,Calm
1,44.28582064,0.285136711,Calm
1,52.82023227,0.193686247,Calm
0,48.62339824,0.461468638,Calm
1,53.27137145,0.13421651,Calm
1,83.920996,0.14794102,Calm
0,11.50752274,0.499106004,Calm
0,37.95192433,0.225303938,Calm
1,9.260582011,0.421060792,Calm
1,30.54947627,0.582073801,Calm
1,37.06732551,0.346945931,Calm
0,31.62395859,0.348874285,Calm
1,2.166301739,0.596408679,Calm
0,47.93593328,0.339103442,Calm
0,49.01554641,0.512429783,Calm
1,57.26325139,0.05912639,Calm
0,41.80939062,0.539470586,Calm
1,18.21988897,0.474822979,Calm
0,74.78694318,0.128445613,Calm
1,79.02405722,0.080120514,Calm
0,40.15400772,0.255945586,Calm
0,24.90044176,0.392228595,Calm
0,38.14083743,0.32741461,Calm
0,8.568862382,0.438359195,Calm
1,94.20581751,0.068869192,Calm
0,20.8061793,0.583765213,Calm
0,33.05852099,0.395741489,Calm
1,89.20672138,0.124456368,Calm
1,6.104617547,0.510123398,Calm
1,83.67882617,0.084068076,Calm
0,64.23151691,0.045351769,Calm
1,54.57297113,0.037865616,Calm
0,67.04756391,0.031950117,Calm
1,18.8027975,0.438240403,Calm
0,44.4066073,0.194267336,Calm
0,14.7386392,0.292508076,Calm
1,54.04780622,0.168881217,Calm
0,34.45360243,0.468726376,Calm
1,59.70744882,0.179984038,Calm
0,48.36511211,0.180802431,Calm
1,94.62550122,0.053382223,Calm
1,37.90752635,0.338402848,Calm
1,29.0238694,0.59481408,Calm
0,47.41680123,0.216221822,Calm
0,11.05108742,0.352524797,Calm
1,18.39091123,0.362417966,Calm
1,2.379533881,0.325712181,Calm
0,1.205849013,0.268901104,Calm
0,31.84163566,0.339932494,Calm
1,64.72636697,0.025103969,Calm
1,11.99306488,0.392277441,Calm
1,83.43565375,0.083174019,Calm
0,62.92344832,0.022712433,Calm
1,2.100428836,0.410828883,Calm
0,15.14395593,0.432855911,Calm
0,30.57183651,0.188962816,Calm
1,35.32388796,0.357646412,Calm
0,24.54899529,0.347000306,Calm
0,9.066024655,0.491346047,Calm
0,28.35117498,0.587349064,Calm
1,14.75929947,0.290929423,Calm
0,48.35470065,0.391535655,Calm
0,6.573004462,0.536681171,Calm
1,92.87215473,0.129491804,Calm
1,83.0694005,0.040059691,Calm
1,20.43206291,0.384297649,Calm
0,6.140076193,0.556033305,Calm
0,47.95744304,0.236499318,Calm
0,27.11042462,0.351296731,Calm
1,75.09326655,0.117920962,Calm
1,7.239683243,0.263438611,Calm
0,4.12415329,0.370931422,Calm
0,36.93737363,0.179781973,Calm
1,18.50142023,0.289049775,Calm
0,25.4863887,0.423755405,Calm
1,31.41462488,0.543919215,Calm
1,63.72202473,0.14819059,Calm
1,5.20069935,0.530451029,Calm
1,57.25381617,0.156239391,Calm
1,52.28798187,0.227712592,Calm
1,72.47352405,0.137534287,Calm
0,28.70173549,0.231456425,Calm
0,27.57405966,0.462375425,Calm
0,9.922610051,0.31836858,Calm
0,42.36780536,0.35446299,Calm
0,15.77620684,0.531329846,Calm
1,17.7103959,0.281766651,Calm
1,42.41429088,0.547218364,Calm
1,72.13649268,0.173127251,Calm
1,73.15241524,0.200705391,Calm
0,4.813837114,0.46575219,Calm
0,26.185043,0.349914847,Calm
0,14.6428922,0.372839962,Calm
0,1.889631375,0.500353586,Calm
1,25.25503563,0.231827204,Calm
0,4.157819074,0.469384018,Calm
1,22.31666472,0.453615774,Calm
1,43.34705967,0.469691422,Calm
1,25.52999521,0.351254467,Calm
0,59.4080253,0.048299365,Calm
0,23.7081247,0.493609827,Calm
1,80.94361789,0.148004284,Calm
0,10.48804755,0.591363015,Calm
0,40.75397573,0.229203253,Calm
0,6.276929864,0.444941929,Calm
1,81.75952497,0.13074355,Calm
0,8.969320481,0.534822033,Calm
0,1.280625269,0.273198842,Calm
0,42.48104601,0.269902287,Calm
1,27.12436111,0.419832984,Calm
1,17.46647295,0.405781874,Calm
0,12.20637705,0.245224535,Calm
0,31.00749781,0.576422494,Calm
1,53.60082686,0.121006062,Calm
1,32.09936103,0.588224024,Calm
0,18.76900205,0.399035779,Calm
1,53.24122903,0.177637107,Calm
1,38.31126064,0.283905843,Calm
1,0.774512294,0.484691243,Calm
0,45.32743403,0.365680997,Calm
0,6.555742545,0.342411226,Calm
0,36.50937695,0.310618044,Calm
1,58.59649161,0.024542777,Calm
0,8.05829429,0.244338256,Calm
1,38.48072854,0.535516163,Calm
1,31.30135993,0.572910769,Calm
1,36.14524076,0.589740713,Calm
1,86.50471429,0.063617881,Calm
1,3.759750011,0.347116403,Calm
0,39.95920373,0.589094708,Calm
1,21.51810839,0.298329856,Calm
0,22.79322816,0.45306184,Calm
0,55.46759173,0.018651657,Calm
1,77.36025721,0.081948041,Calm
1,20.05292754,0.294680581,Calm
1,34.74073713,0.312674167,Calm
1,21.81938945,0.245763814,Calm
1,86.24863258,0.061415562,Calm
0,5.538290862,0.29092417,Calm
0,19.33851078,0.429706451,Calm
0,22.19783416,0.58826083,Calm
0,10.74042345,0.315337551,Calm
0,10.08698487,0.268436527,Calm
1,58.96216308,0.148092798,Calm
1,55.97527717,0.172742263,Calm
1,4.073367819,0.341042328,Calm
1,90.37648013,0.079278562,Calm
1,95.40148911,0.103634808,Calm
0,66.91025612,0.075114463,Calm
0,57.35703884,0.050064079,Calm
0,49.74655618,0.336653238,Calm
0,6.398311374,0.382205088,Calm
0,31.99240335,0.186003295,Calm
0,32.20350021,0.513098693,Calm
0,8.367464412,0.40765948,Calm
0,37.77862656,0.442134122,Calm
1,54.20374367,0.212503122,Calm
0,24.33976473,0.402349669,Calm
1,7.875947417,0.539837116,Calm
1,15.61365368,0.545637058,Calm
1,32.52270348,0.28388543,Calm
0,16.8569949,0.340386578,Calm
1,43.65306217,0.344669549,Calm
0,44.70944161,0.151470342,Calm
0,38.62402939,0.4087016,Calm
1,35.61419981,0.339705134,Calm
1,23.49951235,0.401758225,Calm
0,18.3716256,0.311565495,Calm
0,2.233996816,0.359741093,Calm
1,1.679867432,0.374625728,Calm
0,3.814183903,0.380418399,Calm
0,14.88180739,0.511535057,Calm
1,5.849743181,0.400445283,Calm
0,29.30606803,0.330555151,Calm
0,23.40031812,0.283350377,Calm
1,64.1593615,0.181967192,Calm
0,25.46798909,0.361715244,Calm
0,34.54567038,0.526007941,Calm
1,65.62131941,0.185944068,Calm
1,29.21427615,0.349391633,Calm
0,10.80620014,0.344538834,Calm
0,20.40868282,0.535890931,Calm
0,73.49725129,0.027388201,Calm
1,7.316869607,0.539766793,Calm
0,40.88878941,0.584662474,Calm
1,76.65505757,0.049364473,Calm
1,81.0297805,0.035099596,Calm
1,67.94932733,0.188040387,Calm
0,70.39081449,0.137253617,Calm
1,32.91260795,0.311079442,Calm
1,75.53379828,0.087017917,Calm
0,28.33747699,0.452477042,Calm
0,55.69942714,0.142682635,Calm
1,20.11344856,0.558734385,Calm
1,46.00651023,0.318248944,Calm
1,16.30847616,0.388258886,Calm
1,55.29714445,0.137918703,Calm
0,49.42478801,0.261918879,Calm
0,42.93855539,0.202290385,Calm
1,33.85851387,0.342729157,Calm
0,41.03011788,0.597341554,Calm
1,39.86623276,0.24095635,Calm
0,25.37633746,0.186084598,Calm
0,26.33365694,0.428857306,Calm
0,28.53774208,0.190617624,Calm
0,7.331236346,0.450747615,Calm
0,8.142655482,0.282020711,Calm
0,54.6730641,0.077757013,Calm
1,88.64908549,0.030550777,Calm
0,50.11789332,0.007708154,Calm
0,21.88186625,0.570402879,Calm
1,0.434170257,0.455843816,Calm
0,51.92290422,0.116464384,Calm
0,9.660499244,0.459255497,Calm
1,13.41798064,0.510939028,Calm
1,39.16245161,0.271955457,Calm
1,90.69468013,0.087073282,Calm
1,52.07347737,0.055502338,Calm
1,32.11719389,0.412367342,Calm
1,68.23227725,0.040181908,Calm
1,68.8678548,0.133381986,Calm
0,32.09704839,0.236154936,Calm
1,29.44858033,0.550475595,Calm
0,48.46596649,0.362751864,Calm
1,61.05911052,0.108966032,Calm
1,36.75516534,0.481710314,Calm
0,13.06448959,0.34955436,Calm
0,19.10642026,0.252377595,Calm
0,41.47719067,0.178780235,Calm
0,54.51588474,0.012571969,Calm
0,41.81776692,0.500972989,Calm
0,15.41576511,0.345883203,Calm
1,16.943679,0.418019686,Calm
0,16.7051005,0.376535456,Calm
